meta_id,authors_id,primary_id,author,title,journal,year,doi,find,confidence level,note,note_2
MA47,Amici_etal_ 2019_AnimBehav,vandeWaal_AnimBehav_2013,"van de Waal E, Claidière N, Whiten A.",Social learning and spread of alternative means of opening an artificial fruit in four groups of vervet monkeys.,Anim Behav,2013,10.1016/j.anbehav.2012.10.008,y,3,supplemental material / reference,
MA47,Amici_etal_ 2019_AnimBehav,vanHorik_Madden_AnimBehav_2016,"van Horik JO, Madden JR.","A problem with problem solving: motivational traits, but not cognition, predict success on novel operant foraging tasks.",Anim Behav,2016,10.1016/j.anbehav.2016.02.006,y,3,supplemental material / reference,
MA55,ba_nszegi_etal_2024_ProcBiolSci,Nakamura_etal_AnimCogn_2014,"Nakamura N, Watanabe S, Fujita K.",A reversed Ebbinghaus-Titchener illusion in bantams (Gallus gallus domesticus).,Anim Cogn,2014,10.1007/s10071-013-0679-y,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Benhar_Samuel_AnimLearnBehav_1982,"Benhar E, Samuel D.",Visual illusions in the baboon (Papio anubis),Anim Learn Behav,1982,10.3758/BF03212056,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Parron_Fagot_JCompPsychol_2007,"Parron C, Fagot J.",Comparison of Grouping Abilities in Humans (Homo sapiens) and Baboons (Papio papio) With the Ebbinghaus Illusion,J Comp Psychol,2007,10.1037/0735-7036.121.4.405,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Watanabe_etal_AnimCogn_2013,"Watanabe S, Nakamura N, Fujita K.",Bantams (Gallus gallus domesticus) also perceive a reversed Zollner illusion,Anim Cogn,2013,10.1007/s10071-012-0556-0,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_JCompPsychol_2020,"Santacà M, Miletto Petrazzini ME, Agrillo C, Wilkinson A.",Exploring the Muller-Lyer illusion in a nonavian reptile (Pogona vitticeps),J Comp Psychol,2020,10.1037/com0000222,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_JCompPsychol_2019,"Santacà M, Miletto Petrazzini ME, Agrillo C, Wilkinson A.",Can reptiles perceive visual illusions? Delboeuf illusion in red-footed tortoise (Chelonoidis carbonaria) and bearded dragon (Pogona vitticeps).,J Comp Psychol,2019,10.1037/com0000176,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_BehavProcesses_2020,"Santacà M, Miletto Petrazzini ME, Wilkinson A, Agrillo C.",Anisotropy of perceived space in non-primates? The horizontal-vertical illusion in bearded dragons (Pogona vitticeps) and red-footed tortoises (Chelonoidis carbonaria).,Behav Processes,2020,10.1016/j.beproc.2020.104117,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Howard_etal_ProcBiolSci_2017,"Howard SR, Avarguès-Weber A, Garcia JE, Stuart-Fox D, Dyer AG.",Perception of contextual size illusions by honeybees in restricted and unrestricted viewing conditions.,Proc Biol Sci,2017,10.1098/rspb.2017.2278,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Hanus_etal_JCompPsychol_2023,"Hanus D, Truppa V, Call J.","Are you as fooled as I am? Visual illusions in human (Homo) and nonhuman (Sapajus, Gorilla, Pan, Pongo) primate species.",J Comp Psychol,2023,10.1037/com0000326,y,1,"I am not sure if it is correct - in raw data ""Visual illusions in human (homo) and nonhuman (cebus, gorilla, pan, pongo) primate species""; supplemental material (xlsx file)",
MA55,ba_nszegi_etal_2024_ProcBiolSci,Watanabe_etal_Psychologia_2016,"Watanabe S, Hase Y, Nakamura N.",Do budgerigars (Melopsittacus undulatus) perceive the Delboeuf illusion?: A preliminary study with a simultaneous discrimination task.,Psychologia,2016,10.2117/psysoc.2016.121,y,1,"I am not sure if it is correct - in raw data ""Do budgerigars percive the Delboeuf illusion_A preliminary study with a simoltaneous discrimination task""; supplemental material (xlsx file)",
MA55,ba_nszegi_etal_2024_ProcBiolSci,Agrillo_etal_Perception_2019,"Agrillo C, Beran MJ, Parrish AE.","Exploring the Jastrow Illusion in Humans ( Homo sapiens), Rhesus Monkeys ( Macaca mulatta), and Capuchin Monkeys ( Sapajus apella).",Perception,2019,10.1177/0301006619838181,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Jacobsen_etal_BehavBrainRes_2017,"Jacobsen ME, Barros M, Maior RS.",MK-801 reduces sensitivity to Müller-Lyer's illusion in capuchin monkeys.,Behav Brain Res,2017,10.1016/j.bbr.2016.08.043,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Parrish_etal_JExpPsycholAnimLearnCogn_2015,"Parrish AE, Brosnan SF, Beran MJ.","Do you see what I see? A comparative investigation of the Delboeuf illusion in humans (Homo sapiens), rhesus monkeys (Macaca mulatta), and capuchin monkeys (Cebus apella).",J Exp Psychol Anim Learn Cogn,2015,10.1037/xan0000078,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Suganuma_etal_BehavBrainRes_2007,"Suganuma E, Pessoa VF, Monge-Fuentes V, Castro BM, Tavares MC.",Perception of the Müller-Lyer illusion in capuchin monkeys (Cebus apella).,Behav Brain Res,2007,10.1016/j.bbr.2007.05.014,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Fujita_PerceptPsychophys_1997,Fujita K.,"Perception of the Ponzo illusion by rhesus monkeys, chimpanzees, and humans: similarity and difference in the three primate species.",Percept Psychophys,1997,10.3758/bf03211896,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Imura_etal_BehavProcesses_2008,"Imura T, Tomonaga M, Yagi A.",The effects of linear perspective on relative size discrimination in chimpanzees (Pan troglodytes) and humans (Homo sapiens).,Behav Processes,2008,10.1016/j.beproc.2007.07.006,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Parrish_Beran_AnimCogn_2014,"Parrish AE, Beran MJ.","When less is more: like humans, chimpanzees (Pan troglodytes) misperceive food amounts based on plate size.",Anim Cogn,2014,10.1007/s10071-013-0674-3,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Tomonaga_Iperception_2015,Tomonaga M.,"Fat Face Illusion, or Jastrow Illusion with Faces, in Humans but not in Chimpanzees.",Iperception,2015,10.1177/2041669515622090,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Mitchell_unpublishedPhDthesis_1971,Mitchell DL.,Cats Visual Response to Certain Geometric Illusions.,unpublished PhD thesis,1971,NA,y,3,McMaster university; supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Szenczi_etal_JCompPsychol_2019,"Szenczi P, Velázquez-López ZI, Urrutia A, Hudson R, Bánszegi O.",Perception of the Delboeuf illusion by the adult domestic cat (Felis silvestris catus) in comparison with other mammals.,J Comp Psychol,2019,10.1037/com0000152,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Becker_unpublishedmasterthesis_2019,Becker N.,Visual Illusion Susceptibility in Dogs using the Ebbinghaus-Titchener Illusion in a Spontaneous Choice Task.,unpublished master thesis,2019,NA,y,3,City University of New York; supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Byosiere_etal_AnimCogn_2017,"Byosiere SE, Feng LC, Woodhead JK, Rutter NJ, Chouinard PA, Howell TJ, Bennett PC.",Visual perception in domestic dogs: susceptibility to the Ebbinghaus-Titchener and Delboeuf illusions.,Anim Cogn,2017,10.1007/s10071-016-1067-1,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Byosiere_etal_AnimBehavCogn_2018,"Byosiere SE, Feng LC, Wuister J, Chouinard PA, Howell TJ, Bennett PC.",Do dogs demonstrate susceptibility to a vertically presented Ponzo illusion.,Anim Behav Cogn,2018,10.26451/abc.05.03.01.2018,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Keep_etal_LearnBehav_2018,"Keep B, Zulch HE, Wilkinson A.",Truth is in the eye of the beholder: Perception of the Müller-Lyer illusion in dogs.,Learn Behav,2018,10.3758/s13420-018-0344-z,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,MilettoPetrazzini_etal_Animcogn_2017,"Miletto Petrazzini ME, Bisazza A, Agrillo C.",Do domestic dogs (Canis lupus familiaris) perceive the Delboeuf illusion?,Anim cogn,2017,10.1007/s10071-016-1066-2,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Cappellato_etal_Animals(Basel)_2020,"Cappellato A, Miletto Petrazzini ME, Bisazza A, Dadda M, Agrillo C.",Susceptibility to Size Visual Illusions in a Non-Primate Mammal (Equus caballus).,Animals (Basel),2020,10.3390/ani10091673,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Timney_Keil_Perception_1996,"Timney B, Keil K.",Horses are sensitive to pictorial depth cues.,Perception,1996,10.1068/p251121,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Warden_Baar_JComPsychol_1929,"Warden CJ, Baar J.","The Müller-Lyer illusion in the ring dove, Turtur risorius.",J Com Psychol,1929,10.1037/h0071052,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,LuconXiccato_etal_AnimCogn_2019,"Lucon-Xiccato T, Santacà M, Miletto Petrazzini ME, Agrillo C, Dadda M.","Guppies, Poecilia reticulata, perceive a reversed Delboeuf illusion.",Anim Cogn,2019,10.1007/s10071-019-01237-6,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_Agrillo_CurrZool_2020,"Santacà M, Agrillo C.",Perception of the Müller-Lyer illusion in guppies.,Curr Zool,2020,10.1093/cz/zoz041,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_Agrillo_PLoSONE_2020,"Santacà M, Agrillo C.",Two halves are less than the whole: Evidence of a length bisection bias in fish (Poecilia reticulata).,PLoS ONE,2020,10.1371/journal.pone.0233157,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_BiolLett_2022,"Santacà M, Bisazza A, Agrillo C.",Guppies (Poecilia reticulata) are deceived by visual illusions during obstacle negotiation.,Biol Lett,2022,10.1098/rsbl.2021.0548,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Watanabe_etal_Cognition_2011,"Watanabe S, Nakamura N, Fujita K.",Pigeons perceive a reversed Zöllner illusion.,Cognition,2011,10.1016/j.cognition.2010.10.020,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Fujita_etal_AnimLearnBehav_1991,"Fujita K, Blough DS, Blough PM.",Pigeons see the Ponzo illusion.,Anim Learn Behav,1991,10.3758/BF03197888,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Nakamura_etal_JCompPsychol_2006,"Nakamura N, Fujita K, Ushitani T, Miyata H.",Perception of the standard and the reversed Müller-Lyer figures in pigeons (Columba livia) and humans (Homo sapiens).,J Comp Psychol,2006,10.1037/0735-7036.120.3.252,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Nakamura_etal_JExpPsycholAnimBehavProcess_2008,"Nakamura N, Watanabe S, Fujita K.",Pigeons perceive the Ebbinghaus-Titchener circles as an assimilation illusion.,J Exp Psychol Anim Behav Process,2008,10.1037/0097-7403.34.3.375,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_CanJExpPsychol_2020,"Santacà M, Miletto Petrazzini ME, Wilkinson A, Agrillo C.",Red-footed tortoises (Chelonoidis carbonaria) do not perceive the Delboeuf illusion.,Can J Exp Psychol,2020,10.1037/cep0000203,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_AnimBehav_2020,"Santacà M, Lucon-Xiccato T, Agrillo C.",The Delboeuf illusion's bias in food choice of teleost fishes: an interspecific study.,Anim Behav,2020,10.1016/j.anbehav.2020.04.012,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Sovrano_etal_AnimCogn_2015,"Sovrano VA, Albertazzi L, Rosa Salva O.",The Ebbinghaus illusion in a fish (Xenotoca eiseni).,Anim Cogn,2015,10.1007/s10071-014-0821-5,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Sovrano_etal_AnimCogn_2015,"Sovrano VA, da Pos O, Albertazzi L.",The Müller-Lyer illusion in the teleost fish Xenotoca eiseni.,Anim Cogn,2015,10.1007/s10071-015-0917-6,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Agrillo_etal_PsychonBullRev_2014,"Agrillo C, Parrish AE, Beran MJ.",Do rhesus monkeys (Macaca mulatta) perceive the Zöllner illusion?,Psychon Bull Rev,2014,10.3758/s13423-013-0573-2,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Fujita_JpnPsycholRes_1996,Fujita K.,Linear perspective and the Ponzo illusion: a comparison between rhesus monkeys and humans.,Jpn Psychol Res,1996,10.1111/j.1468-5884.1996.tb00018.x,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Tudusciuc_Nieder_Expbrainres_2010,"Tudusciuc O, Nieder A.",Comparison of length judgments and the Müller-Lyer illusion in monkeys and humans.,Exp brain res,2010,10.1007/s00221-010-2452-7,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Santaca_etal_AnimBehavCogn_2017,"Santacà M, Regaiolli B, MILETTO PETRAZZINI ME, Spiezio C, Agrillo C.",Preliminary study to investigate the Delboeuf illusion in ring-tailed lemurs (Lemur catta): Methodological challenges.,Anim Behav Cogn,2017,10.26451/abc.04.03.13.2017,y,3,supplemental material (xlsx file),
MA55,ba_nszegi_etal_2024_ProcBiolSci,Qadri_Cook_AnimCogn_2019,"Qadri MAJ, Cook RG.",Perception of Ebbinghaus-Titchener stimuli in starlings (Sturnus vulgaris).,Anim Cogn,2019,10.1007/s10071-019-01289-8,y,3,supplemental material (xlsx file),
MA56,Griffin_AnimCogn_2020,Bruce_Neuropsychologia_1982,Bruce C.,Face recognition by monkeys: absence of an inversion effect.,Neuropsychologia,1982,10.1016/0028-3932(82)90025-2,y,3,references,
MA56,Griffin_AnimCogn_2020,Phelps_Roberts_JCompPsychol_1994,"Phelps MT, Roberts WA.","Memory for pictures of upright and inverted primate faces in humans (Homo sapiens), squirrel monkeys (Saimiri sciureus), and pigeons (Columba livia).",J Comp Psychol,1994,10.1037/0735-7036.108.2.114,y,3,references,
MA56,Griffin_AnimCogn_2020,Tomonaga_Primates_1999,Tomonaga M.,Inversion effect in perception of human faces in a chimpanzee (Pan troglodytes).,Primates,1999,10.1007/BF02557579,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_etal_AnimCogn_1999,"Parr LA, Winslow JT, Hopkins WD.",Is the inversion effect in rhesus monkeys face-specific?,Anim Cogn,1999,10.1007/s100710050032,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_etal_JCognNeurosci_1998,"Parr LA, Dove T, Hopkins WD.",Why faces may be special: evidence of the inversion effect in chimpanzees.,J Cogn Neurosci,1998,10.1162/089892998563013,y,3,"wrong published year in the reference? (in references, the year is 2006)",
MA56,Griffin_AnimCogn_2020,Parr_HeintzPerception_2006,"Parr LA, Heintz M.",The perception of unfamiliar faces and houses by chimpanzees: influence of rotation angle.,Perception,2006,10.1068/p5455,y,3,references,
MA56,Griffin_AnimCogn_2020,Parron_Fagot_AmJPrimatol_2008,"Parron C, Fagot J.",Baboons (Papio papio) spontaneously process the first-order but not second-order configural properties of faces.,Am J Primatol,2008,10.1002/ajp.20503,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_Heintz_AnimCogn_2008,"Parr LA, Heintz M.",Discrimination of faces and houses by rhesus monkeys: the role of stimulus expertise and rotation angle.,Anim Cogn,2008,10.1007/s10071-008-0137-4,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_etal_JCompPsychol_2008,"Parr LA, Heintz M, Pradhan G.",Rhesus monkeys (Macaca mulatta) lack expertise in face processing.,J Comp Psychol,2008,10.1037/0735-7036.122.4.390,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_etal_Emotion_2008,"Parr LA, Waller BM, Heintz M.",Facial expression categorization by chimpanzees using standardized stimuli.,Emotion,2008,10.1037/1528-3542.8.2.216,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_PhilosTransRSocLondBBiolSci_2011,Parr LA.,The evolution of face processing in primates.,Philos Trans R Soc Lond B Biol Sci,2011,10.1098/rstb.2010.0358,y,3,references,
MA56,Griffin_AnimCogn_2020,Parr_ActaPsychol(Amst)_2011,Parr LA.,The inversion effect reveals species differences in face processing.,Acta Psychol (Amst),2011,10.1016/j.actpsy.2011.06.005,y,3,references,
MA56,Griffin_AnimCogn_2020,Weldon_etal_AnimCogn_2013,"Weldon KB, Taubert J, Smith CL, Parr LA.",How the Thatcher illusion reveals evolutionary differences in the face processing of primates.,Anim Cogn,2013,10.1007/s10071-013-0604-4,y,3,references,
MA56,Griffin_AnimCogn_2020,Kret_TomonagaPLoSONE_2016,"Kret ME, Tomonaga M.",Getting to the Bottom of Face Processing. Species-Specific Inversion Effects for Faces and Behinds in Humans and Chimpanzees (Pan Troglodytes).,PLoS ONE,2016,10.1371/journal.pone.0165357,y,3,references,
MA56,Griffin_AnimCogn_2020,Calcutt_etal_JCompPsychol_2017,"Calcutt SE, Rubin TL, Pokorny JJ, de Waal FB.",Discrimination of emotional facial expressions by tufted capuchin monkeys (Sapajus apella).,J Comp Psychol,2017,10.1037/com0000055,y,3,references,
MA56,Griffin_AnimCogn_2020,Gao_Tomonaga_PLoSONE_2018,"Gao J, Tomonaga M.",The body inversion effect in chimpanzees (Pan troglodytes).,PLoS ONE,2018,10.1371/journal.pone.0204131,y,3,references,
MA56,Griffin_AnimCogn_2020,Wilson_Tomonaga_Primates_2018,"Wilson DA, Tomonaga M.",Visual discrimination of primate species based on faces in chimpanzees.,Primates,2018,10.1007/s10329-018-0649-8,y,3,references,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Sampath_etal_CurrSci_2010,"Sampath D, Vaishnavi S, Durgalakshmi R, Kutty BM, Laxmi TR.", Long-term effects of early maternal separation and isolation stress on adulthood behaviour of female rats.,Curr Sci,2010,NA,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Caldji_etal_PNAS_1998,"Caldji C, Tannenbaum B, Sharma S, Francis D, Plotsky PM, Meaney MJ.",Maternal care during infancy regulates the development of neural systems mediating the expression of fearfulness in the rat.,PNAS,1998,10.1073/pnas.95.9.5335,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Huot_etal_Psychopharmacology(Berl)_2001,"Huot RL, Thrivikraman KV, Meaney MJ, Plotsky PM.",Development of adult ethanol preference and anxiety as a consequence of neonatal maternal separation in Long Evans rats and reversal with antidepressant treatment.,Psychopharmacology (Berl),2001,10.1007/s002130100701,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Wigger_Neumann_PhysiolBehav_1999,"Wigger A, Neumann ID.",Periodic maternal deprivation induces gender-dependent alterations in behavioral and neuroendocrine responses to emotional stress in adult rats.,Physiol Behav,1999,10.1016/s0031-9384(98)00300-x,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Lehmann_etal_PharmacolBiochemBehav_1999,"Lehmann J, Pryce CR, Bettschen D, Feldon J.",The maternal separation paradigm and adult emotionality and cognition in male and female Wistar rats.,Pharmacol Biochem Behav,1999,10.1016/s0091-3057(99)00150-1,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Caldji_etal_Neuropsychopharmacology_2000,"Caldji C, Francis D, Sharma S, Plotsky PM, Meaney MJ.",The effects of early rearing environment on the development of GABAA and central benzodiazepine receptor levels and novelty-induced fearfulness in the rat.,Neuropsychopharmacology,2000,10.1016/S0893-133X(99)00110-4,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Shalev_KafkafiPharmacolBiochemBehav_2002,"Shalev U, Kafkafi N.",Repeated maternal separation does not alter sucrose-reinforced and open-field behaviors.,Pharmacol Biochem Behav,2002,10.1016/s0091-3057(02)00756-6,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Ploj_etal_PharmacolBiochemBehav_2002,"Ploj K, Roman E, Nylander I.",Effects of maternal separation on brain nociceptin/orphanin FQ peptide levels in male Wistar rats.,Pharmacol Biochem Behav,2002,10.1016/s0091-3057(02)00778-5,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Huot_etal_BrainRes_2002,"Huot RL, Plotsky PM, Lenox RH, McNamara RK.",Neonatal maternal separation reduces hippocampal mossy fiber density in adult Long Evans rats.,Brain Res,2002,10.1016/s0006-8993(02)02985-2,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Huang_etal_Epilepsia_2002,"Huang LT, Holmes GL, Lai MC, Hung PL, Wang CL, Wang TJ, Yang CH, Liou CW, Yang SN.",Maternal deprivation stress exacerbates cognitive deficits in immature rats with recurrent seizures.,Epilepsia,2002,10.1046/j.1528-1157.2002.14602.x,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Venerosi_etal_PharmacolBiochemBehav_2003,"Venerosi A, Cirulli F, Capone F, Alleva E.",Prolonged perinatal AZT administration and early maternal separation: effects on social and emotional behaviour of periadolescent mice.,Pharmacol Biochem Behav,2003,10.1016/s0091-3057(02)01068-7,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Bredy_etal_Neuroscience_2003,"Bredy TW, Humpartzoomian RA, Cain DP, Meaney MJ.",Partial reversal of the effect of maternal care on cognitive function through environmental enrichment.,Neuroscience,2003,10.1016/s0306-4522(02)00918-1,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Romeo_etal_HormBehav_2003,"Romeo RD, Mueller A, Sisti HM, Ogawa S, McEwen BS, Brake WG.",Anxiety and fear behaviors in adult male and female C57BL/6 mice are modulated by maternal separation.,Horm Behav,2003,10.1016/s0018-506x(03)00063-1,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Pryce_etal_BehavNeurosci_2003,"Pryce CR, Bettschen D, Nanz-Bahr NI, Feldon J.","Comparison of the effects of early handling and early deprivation on conditioned stimulus, context, and spatial learning and memory in adult rats.",Behav Neurosci,2003,10.1037/0735-7044.117.5.883,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Barna_etal_BrainResBull_2003,"Barna I, Bálint E, Baranyi J, Bakos N, Makara GB, Haller J.",Gender-specific effect of maternal deprivation on anxiety and corticotropin-releasing hormone mRNA expression in rats.,Brain Res Bull,2003,10.1016/s0361-9230(03)00216-8,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Parfitt__etal_BrainRes_2004,"Parfitt DB, Levin JK, Saltstein KP, Klayman AS, Greer LM, Helmreich DL.",Differential early rearing environments can accentuate or attenuate the responses to stress in male C57BL/6 mice.,Brain Res,2004,10.1016/j.brainres.2004.04.077,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Zimmerberg_KajunskiPharmacolBiochemBehav_2004,"Zimmerberg B, Kajunski EW.",Sexually dimorphic effects of postnatal allopregnanolone on the development of anxiety behavior after early deprivation.,Pharmacol Biochem Behav,2004,10.1016/j.pbb.2004.03.021,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,RuediBettschen_etal_BehavBrainRes_2005,"Rüedi-Bettschen D, Pedersen EM, Feldon J, Pryce CR.",Early deprivation under specific conditions leads to reduced interest in reward in adulthood in Wistar rats.,Behav Brain Res,2005,10.1016/j.bbr.2004.06.001,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Mintz_etal_BehavBrainRes_2005,"Mintz M, Rüedi-Bettschen D, Feldon J, Pryce CR.",Early social and physical deprivation leads to reduced social motivation in adulthood in Wistar rats.,Behav Brain Res,2005,10.1016/j.bbr.2004.08.017,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Kosten_etal_BehavBrainRes_2005,"Kosten TA, Miserendino MJ, Bombace JC, Lee HJ, Kim JJ.",Sex-selective effects of neonatal isolation on fear conditioning and foot shock sensitivity.,Behav Brain Res,2005,10.1016/j.bbr.2004.07.001,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Fries_etal_AnnNYAcadSci_2004,"Fries E, Moragues N, Caldji C, Hellhammer DH, Meaney MJ.",Preliminary evidence of altered sensitivity to benzodiazepines as a function of maternal care in the rat.,Ann N Y Acad Sci,2004,10.1196/annals.1314.051,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Park_etal_NeurosciLett_2005,"Park HJ, Chae Y, Jang J, Shim I, Lee H, Lim S.",The effect of acupuncture on anxiety and neuropeptide Y expression in the basolateral amygdala of maternally separated rats.,Neurosci Lett,2005,10.1016/j.neulet.2004.11.097,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Suárez_etal_Stress_2004,"Suárez MM, Rivarola MA, Molina SM, Levin GM, Enders J, Paglini P.","The role of the anterodorsal thalami nuclei in the regulation of adrenal medullary function, beta-adrenergic cardiac receptors and anxiety responses in maternally deprived rats under stressful conditions.",Stress,2004,10.1080/10253890400010705,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Renard_etal_PhysiolBehav_2005,"Renard GM, Suárez MM, Levin GM, Rivarola MA.",Sex differences in rats: effects of chronic stress on sympathetic system and anxiety.,Physiol Behav,2005,10.1016/j.physbeh.2005.05.003,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Madruga_etal_BehavBrainRes_2006,"Madruga C, Xavier LL, Achaval M, Sanvitto GL, Lucion AB.","Early handling, but not maternal separation, decreases emotional responses in two paradigms of fear without changes in mesolimbic dopamine.",Behav Brain Res,2006,10.1016/j.bbr.2005.08.005,y,3,supplemental material /pubmed ID,
MA31,Bonapersona_etal_2019_NeurosciBiobehavRev,Brunson_etal_JNeurosci_2005,"Brunson KL, Kramár E, Lin B, Chen Y, Colgin LL, Yanagihara TK, Lynch G, Baram TZ.",Mechanisms of late-onset cognitive decline after early-life stress.,J Neurosci,2005,10.1523/JNEUROSCI.2281-05.2005,y,3,supplemental material /pubmed ID,
